,AFFGEOID,ALAND,AWATER,CD114FP,CDSESSN,GEOID,LSAD,STATEFP,AreaUncert,CvxHullPS,CvxHullPT,CvxHullPTB,HoleCount,PolsbyPopp,PolyCount,ReockPS,ReockPT,ReockPTB,Schwartzbe,areaAH,perimSH
335,5001400,15335041906,91792231,21,114,4821,C2,48,0.0000000000,0.7735079671,0.7735079671,0.7735059463,0.0000000000,0.1960927603,1.0000000000,0.3580144544,0.3580144544,0.3580168936,0.4428236222,15426969602.0013370514,994293.1876856759
336,5001400,238367009,1621911,29,114,629,C2,6,0.0000000000,0.6892686430,0.6892686430,0.6892606725,0.0000000000,0.2204382870,1.0000000000,0.4006172746,0.4006172746,0.4006204738,0.4695085591,239948787.1715794206,116955.5128819223
337,5001400,15313284807,201938200,36,114,636,C2,6,2912230.5000000000,0.9394695485,0.9394695485,0.9496832971,0.0000000000,0.3747092386,1.0000000000,0.3234137864,0.3234137864,0.3241537693,0.6121349839,15515168698.1575317383,721333.3016107051
338,5001400,1730872501,86459561,4,114,2504,C2,25,2513793.5000000000,0.6484678517,0.6484678517,0.6773044613,0.0000000000,0.1720824241,1.0000000000,0.3730523258,0.3730523258,0.4674470067,0.4148281862,1817380441.9976170063,364300.3591718715
339,5001400,14840774817,94924656,9,114,4209,C2,42,2105400.5000000000,0.6616400194,0.6616400194,0.6617374745,0.0000000000,0.1396421969,1.0000000000,0.3708491971,0.3708491971,0.5709502359,0.3736872983,14935331717.7957859039,1159321.8791371991
340,5001400,17878855764,5089870747,6,114,5306,C2,53,5402832.0000000000,0.8169047051,0.7910517148,0.9340738313,0.0000000000,0.1163472400,14.0000000000,0.5138826677,0.4797317331,0.8262437617,0.3410971122,18332031882.8230438232,1407123.4195813695
341,5001400,2330128389,619956529,3,114,3403,C2,34,12125899.5000000000,0.6936881540,0.6003267861,0.6067016787,0.0000000000,0.2762549648,2.0000000000,0.4587990741,0.4461790556,0.4243917180,0.5255996240,2539913144.8372888565,339906.3820654596
342,5001400,377328407,282589732,48,114,648,C2,6,2780962.5000000000,0.6985862617,0.6985862617,0.7476345994,0.0000000000,0.1902932906,1.0000000000,0.1954304769,0.1954304769,0.3284581096,0.4362261920,386264948.8816972375,159711.3733571578
343,5001400,4378760030,30951865,25,114,625,C2,6,0.0000000000,0.6898696796,0.6898696796,0.6898680377,0.0000000000,0.2268768013,1.0000000000,0.3651180323,0.3651180323,0.3616946494,0.4763158629,4410492476.8321170807,494257.6837248203
344,5001400,51543589873,444586815,8,114,2908,C2,29,2242744.5000000000,0.8118333356,0.8118333356,0.9438217613,0.0000000000,0.3630484279,1.0000000000,0.5833984334,0.5833984334,0.8909541769,0.6025350014,51990382094.6952133179,1341479.8585464628
345,5001400,5884524481,76565092,12,114,3912,C2,39,0.0000000000,0.6175822840,0.6175822840,0.6175783434,0.0000000000,0.1453149613,1.0000000000,0.3144635438,0.3144635438,0.3140267860,0.3812019954,5961066637.7275505066,717979.0218618375
346,5001400,1218123124,68645344,3,114,903,C2,9,2868994.0000000000,0.6785565306,0.6791438965,0.7459216997,0.0000000000,0.2100081534,2.0000000000,0.3551420001,0.3555891799,0.4782568746,0.4582664655,1259828098.8717458248,274563.3083140018
347,5001400,31758345975,431494396,2,114,1902,C2,19,2270609.0000000000,0.7345762475,0.7345762475,0.8221002075,0.0000000000,0.3461203286,1.0000000000,0.3161580364,0.3161580364,0.4643243707,0.5883199203,32189798967.4847373962,1081061.7726401712
348,5001400,1943097018,1597472727,19,114,1219,C2,12,5085704.5000000000,0.5898278331,0.5357461141,0.7507341347,0.0000000000,0.1255563937,4.0000000000,0.2284739785,0.2029494168,0.4617565580,0.3543393764,2285696976.9434633255,478293.9003694100
349,5001400,20212567211,154626758,15,114,4815,C2,48,4969475.5000000000,0.5209515993,0.5209515993,0.5211800410,0.0000000000,0.1264699616,1.0000000000,0.1469334912,0.1469334912,0.1956562577,0.3556261543,20370626378.2684974670,1422700.3236910519
350,5001400,352103956,5012017,30,114,630,C2,6,0.0000000000,0.6523890195,0.6523890195,0.6524131238,0.0000000000,0.2060524452,1.0000000000,0.3342756653,0.3342756653,0.3365043902,0.4539300003,357103741.6122708917,147575.1543203205
351,5001400,51991590524,457501023,3,114,4903,C2,49,5767490.5000000000,0.6314574878,0.6314574878,0.6325777622,0.0000000000,0.2067215885,1.0000000000,0.2919374916,0.2919374916,0.3793631054,0.4546664585,52445718110.0219955444,1785529.5143979758
352,5001400,1067734223,18347466,12,114,3412,C2,34,2821676.5000000000,0.6308754655,0.6308754655,0.6376087503,0.0000000000,0.1723933792,1.0000000000,0.3525468938,0.3525468938,0.3591305202,0.4152028170,1086264355.1436221600,281392.4268372607
353,5001400,3328124890,33967140,15,114,4215,C2,42,2255894.5000000000,0.6018857071,0.6018857071,0.6029175356,0.0000000000,0.1471746119,1.0000000000,0.1921293669,0.1921293669,0.1931842858,0.3836334343,3362209770.0773077011,535797.7497073292
354,5001400,11685622970,169715196,8,114,3708,C2,37,2251218.0000000000,0.6690275896,0.6690275896,0.7727031122,0.0000000000,0.2431622233,1.0000000000,0.3596113263,0.3596113263,0.4750201566,0.4931148176,11855123836.3742256165,782726.3001164002
355,5001400,669268355,2127354,1,114,1701,C2,17,7682121.5000000000,0.6279773514,0.6279773514,0.6279807809,0.0000000000,0.1273627272,1.0000000000,0.1885728478,0.1885728478,0.1948038803,0.3568791494,671483329.0620586872,257395.7515658701
356,5001400,1206406434,37418577,2,114,2902,C2,29,2102416.0000000000,0.7628381576,0.7628381576,0.7637945849,0.0000000000,0.2078932473,1.0000000000,0.5056743939,0.5056743939,0.5093431347,0.4559531197,1244910626.7142448425,274317.6979381368
357,5001400,633330868,1310790085,11,114,3911,C2,39,2333566.0000000000,0.4734973552,0.4734973552,0.4849662710,0.0000000000,0.0765888781,1.0000000000,0.1758533016,0.1758533016,0.1834237525,0.2767469568,636978892.1799781322,323284.2886320690
358,5001400,695404707,628696553,1,114,4401,C2,44,2139301.0000000000,0.6648643892,0.4690840385,0.7175385419,0.0000000000,0.0636435753,12.0000000000,0.2546120932,0.1864842831,0.3316970650,0.2522767831,750076480.8464807272,384840.1910534597
359,5001400,25978125712,391512916,5,114,5105,C2,51,2730209.0000000000,0.6512088130,0.6512088130,0.6513188487,0.0000000000,0.1589700672,1.0000000000,0.3040326054,0.3040326054,0.3876361882,0.3987105055,26369680941.1403121948,1443775.5757229486
360,5001400,614092706,12799708,3,114,1703,C2,17,0.0000000000,0.6670653492,0.6670653492,0.6670631154,0.0000000000,0.1704355998,1.0000000000,0.2761299336,0.2761299336,0.2761316486,0.4128384670,626897593.6118490696,214992.3845826584
361,5001400,149406790,1743217,40,114,640,C2,6,0.0000000000,0.6546642890,0.6546642890,0.6546734916,0.0000000000,0.2308654195,1.0000000000,0.4209371140,0.4209371140,0.4209398992,0.4804845674,151183838.4555524588,90714.8052614164
362,5001400,542048505,26842230,14,114,4214,C2,42,0.0000000000,0.6136830354,0.6136830354,0.6136854528,0.0000000000,0.1202241491,1.0000000000,0.4210337553,0.4210337553,0.3429353370,0.3467335419,568776096.4875851870,243825.8485386558
363,5001400,41806002,2675060,7,114,3607,C2,36,7031673.0000000000,0.4333029044,0.4333029044,0.4393340767,0.0000000000,0.1109241158,1.0000000000,0.2086881462,0.2086881462,0.2164399944,0.3330527222,44703440.3661883473,71164.3387139401
364,5001400,3510750927,466830244,5,114,1205,C2,12,0.0000000000,0.2859343887,0.2859343887,0.2859326647,0.0000000000,0.0398706433,1.0000000000,0.0941306661,0.0941306661,0.1274397516,0.1996763465,3977441648.8263163567,1119644.6748261948
365,5001400,774046187,14122487,6,114,1306,C2,13,0.0000000000,0.6694312333,0.6694312333,0.6694328772,0.0000000000,0.2781809240,1.0000000000,0.5196110514,0.5196110514,0.4890326794,0.5274285961,788112529.7027010918,188684.1307443031
366,5001400,136083658508,594784170,1,114,2001,C2,20,2001899.0000000000,0.8737724594,0.8737724594,0.8809866705,0.0000000000,0.4257281346,1.0000000000,0.4770593302,0.4770593302,0.7641866391,0.6524784553,136677596064.4394073486,2008572.0819216468
367,5001400,5435281215,7255131098,26,114,1226,C2,12,5549858.0000000000,0.7047731512,0.2807983108,0.9305417612,0.0000000000,0.0580286667,92.0000000000,0.3877046886,0.0982577919,0.4132135920,0.2408914002,6570547389.4038019180,1192846.0917912924
368,5001400,16246596751,248400655,7,114,2907,C2,29,2001584.0000000000,0.8165279059,0.8165279059,0.8166996406,0.0000000000,0.4529108806,1.0000000000,0.5652495701,0.5652495701,0.6642704584,0.6729865382,16495399615.5066280365,676518.9645649114
369,5001400,251465042238,1861255811,0,114,5600,C1,56,0.0000000000,0.9918669856,0.9918669856,0.9999999393,0.0000000000,0.7734180104,1.0000000000,0.6184679013,0.6184679013,0.9999998905,0.8794418744,253334994191.8457946777,2028828.7186915409
370,5001400,47134020177,527100043,6,114,2906,C2,29,3843872.5000000000,0.7605442825,0.7605442825,0.8259349622,0.0000000000,0.2391893222,1.0000000000,0.2942841534,0.2942841534,0.5277225291,0.4890698541,47661932628.8321151733,1582413.0731216108
371,5001400,174655542739,1063670008,3,114,3103,C2,31,3732484.5000000000,0.8211124023,0.8211124023,0.8772097173,0.0000000000,0.3816617047,1.0000000000,0.3511697256,0.3511697256,0.8771520267,0.6177877505,175723979100.6688537598,2405365.9207388191
372,5001400,86584437209,5042010384,7,114,2707,C2,27,2344865.5000000000,0.7286829353,0.7286829353,0.8001873899,0.0000000000,0.2266855516,1.0000000000,0.3015304881,0.3015304881,0.5160591537,0.4761150613,91627478303.7168273926,2253750.7235921100
373,5001400,19092559559,1602400181,23,114,3623,C2,36,2222480.5000000000,0.7683041584,0.7683041584,0.7712848270,0.0000000000,0.3186513754,1.0000000000,0.2709779705,0.2709779705,0.5528313618,0.5644921393,19619281519.6679649353,879606.8095873477
374,5001400,71374290758,7014266805,2,114,2302,C2,23,2962670.0000000000,0.8397140640,0.8276253009,0.9416256510,0.0000000000,0.1097353276,134.0000000000,0.4706567879,0.4736701264,0.9168917335,0.3312632300,75543950961.9185791016,2941247.3383928798
375,5001400,134524364,184532186,5,114,3605,C2,36,2864041.0000000000,0.6483445910,0.6483445910,0.6815207536,0.0000000000,0.2601181343,1.0000000000,0.2637082123,0.2637082123,0.3486482779,0.5100177784,163688548.0845842957,88926.0015203330
376,5001400,197749662,1307107436,98,114,6098,C4,60,0.0000000000,0.6284336239,0.0036857178,1.0000000000,0.0000000000,0.0546351709,9.0000000000,0.1294017000,0.0009826893,1.0000000000,0.2337416756,202005848.8019215465,215551.3519192594
377,5001400,3242797049,136796396,9,114,609,C2,6,0.0000000000,0.8424893049,0.8424893049,0.8424906396,0.0000000000,0.3542260167,1.0000000000,0.5853837374,0.5853837374,0.5322787702,0.5951688977,3379637120.0349874496,346257.9392455156
378,5001400,11164129653,180037484,4,114,5104,C2,51,4769502.5000000000,0.7532269164,0.7532269164,0.7682810292,0.0000000000,0.2102775596,1.0000000000,0.3209394917,0.3209394917,0.4262258886,0.4585603119,11335454187.7194347382,823053.2439273311
379,5001400,472262566,4644320317,98,114,6998,C4,69,0.0000000000,0.7749712943,0.0091539694,1.0000000000,0.0000000000,0.0479389228,17.0000000000,0.3276887115,0.0012997476,1.0000000000,0.2189495897,477743675.5669649243,353881.8341461088
380,5001400,3732596186,86674036,12,114,4812,C2,48,0.0000000000,0.7684064602,0.7684064602,0.7684059244,0.0000000000,0.2369257281,1.0000000000,0.5531219196,0.5531219196,0.5323151573,0.4867501701,3818996694.6791925430,450063.1559980751
381,5001400,6012643682,279133843,2,114,4702,C2,47,4987935.0000000000,0.5527389512,0.5513810374,0.5563380850,0.0000000000,0.1149406195,4.0000000000,0.3701015706,0.3702221945,0.4058997046,0.3390289361,6292036004.8177471161,829399.4914750869
382,5001400,433683301,300316284,23,114,1223,C2,12,3182025.0000000000,0.4858151441,0.4858151441,0.4912894913,0.0000000000,0.1848705065,1.0000000000,0.2184886363,0.2184886363,0.2472188710,0.4299657039,481435980.1893575191,180900.7588194486
383,5001400,270624134,16683,1,114,3201,C2,32,0.0000000000,0.8980702300,0.8980702300,0.8980448113,0.0000000000,0.5852556266,1.0000000000,0.5335396414,0.5335396414,0.5335448723,0.7650200171,270648795.1777223945,76231.6258249737
384,5001400,567556897,35634220,26,114,3626,C2,36,2483541.0000000000,0.7698706213,0.7698706213,0.8561960551,0.0000000000,0.3737084214,1.0000000000,0.3611092604,0.3611092604,0.5272557478,0.6113169566,600031549.8095297813,142044.8631967658
385,5001400,9524262561,461158047,5,114,105,C2,1,2310300.5000000000,0.7730499014,0.7730499014,0.7812236505,0.0000000000,0.2900728545,1.0000000000,0.2246573867,0.2246573867,0.4249433748,0.5385841202,9986827181.1158142090,657756.5097761827
386,5001400,26266692521,306846884,2,114,102,C2,1,2754437.0000000000,0.7424083529,0.7424083529,0.7559879042,0.0000000000,0.2296194703,1.0000000000,0.5057724586,0.5057724586,0.6228648407,0.4791862585,26573329435.3696403503,1205934.0628575336
387,5001400,196662389,12863200,10,114,3410,C2,34,2767521.0000000000,0.5625292889,0.5625292889,0.5844357585,0.0000000000,0.1341382381,1.0000000000,0.3398632334,0.3398632334,0.3572921477,0.3662488745,208931519.8980996609,139904.1557470946
388,5001400,1308416001,68782323,11,114,3411,C2,34,0.0000000000,0.7306982478,0.7306982478,0.7306962957,0.0000000000,0.2344210954,1.0000000000,0.5494327135,0.5494327135,0.5410386984,0.4841705231,1377236259.7236616611,271713.2459307665
389,5001400,128801006581,388542092,3,114,803,C2,8,2115593.0000000000,0.7883497166,0.7883497166,0.7899593348,0.0000000000,0.3589696901,1.0000000000,0.5218661873,0.5218661873,0.6637693164,0.5991407932,129189332328.1930847168,2126617.4287860398
390,5001400,10404041286,1921180639,1,114,1201,C2,12,2128374.5000000000,0.8209158024,0.8209158024,0.9553086327,0.0000000000,0.3924700386,1.0000000000,0.3584976875,0.3584976875,0.8303975734,0.6264742920,11462448517.2164783478,605815.4948841874
391,5001400,16497970863,1871188672,17,114,1217,C2,12,5759623.5000000000,0.8189346317,0.8189346317,0.8273206214,0.0000000000,0.3206602192,1.0000000000,0.6665690761,0.6665690761,0.6646762452,0.5662686811,18078280262.0989303589,841707.0153618170
392,5001400,2267480986,823562757,16,114,1216,C2,12,2289048.0000000000,0.7563546891,0.7553315758,0.8021799542,0.0000000000,0.3878688709,2.0000000000,0.4122177570,0.4122783274,0.5932052946,0.6227911936,2529696085.4660096169,286283.7144422802
393,5001400,6281339584,89724655,5,114,2905,C2,29,5236307.5000000000,0.6900004336,0.6900004336,0.6902640690,0.0000000000,0.1960842640,1.0000000000,0.3298488320,0.3298488320,0.3313747917,0.4428140287,6371357116.4182348251,638998.0529981890
394,5001400,25323181645,407769657,4,114,4004,C2,40,2657944.5000000000,0.7621116159,0.7621116159,0.8091784329,0.0000000000,0.2549926126,1.0000000000,0.4643410546,0.4643410546,0.5798724159,0.5049679323,25730809751.3743858337,1126076.4071931413
395,5001400,771344292,48249870,4,114,2404,C2,24,6291240.0000000000,0.5487598286,0.5487598286,0.5845774211,0.0000000000,0.0962462985,1.0000000000,0.2491061939,0.2491061939,0.2958021176,0.3102358756,819464038.4864516258,327097.9812289921
396,5001400,1264536007,14751870,7,114,2407,C2,24,0.0000000000,0.5473413813,0.5473413813,0.5473475299,0.0000000000,0.0934520512,1.0000000000,0.3598076839,0.3598076839,0.3616553602,0.3056992823,1279240760.4399061203,414750.2508360556
397,5001400,1779250489,26627555,1,114,3901,C2,39,5352419.5000000000,0.6203943007,0.6203943007,0.6332694572,0.0000000000,0.1622964540,1.0000000000,0.2915466729,0.2915466729,0.3377511805,0.4028603405,1805685070.9571938515,373913.7365594903
398,5001400,2926088188,15298289,10,114,3910,C2,39,0.0000000000,0.8590805006,0.8590805006,0.8590790309,0.0000000000,0.3928231620,1.0000000000,0.2936815541,0.2936815541,0.2936834023,0.6267560626,2941205815.7237939835,306739.0699871639
399,5001400,14572482294,72238678,5,114,3905,C2,39,5073821.5000000000,0.7686354950,0.7686354950,0.7702570696,0.0000000000,0.3171794648,1.0000000000,0.5296296624,0.5296296624,0.6327606810,0.5631868827,14644085014.4722023010,761699.2390744261
400,5001400,37076641119,188668258,4,114,2004,C2,20,1999996.0000000000,0.8605964474,0.8605964474,0.8606790287,0.0000000000,0.4050249481,1.0000000000,0.4047550098,0.4047550098,0.5432441917,0.6364157039,37264949652.0209350586,1075262.0392593602
401,5001400,16806881512,400677019,2,114,3302,C2,33,2043406.5000000000,0.7034006612,0.7034006612,0.7710434026,0.0000000000,0.1605586688,1.0000000000,0.2313322649,0.2313322649,0.7159306549,0.4006977275,17210000229.7180709839,1160589.1085777017
402,5001400,59666388405,7706029593,7,114,5507,C2,55,2050016.5000000000,0.7396464230,0.7082785970,0.8123946271,1.0000000000,0.1892771949,21.0000000000,0.5311615793,0.5344542752,0.6680839607,0.4350599900,62142181902.3563690186,2031182.9175175836
403,5001400,17628788869,8181086532,8,114,5508,C2,55,2028423.5000000000,0.7072837170,0.6816836216,0.8470544739,0.0000000000,0.1521915963,7.0000000000,0.5097065940,0.4322601265,0.6523237633,0.3901174134,18182676831.3371047974,1225288.9187619975
404,5001400,178711991307,4398999691,0,114,3800,C1,38,0.0000000000,0.9820034360,0.9820034360,1.0000000000,0.0000000000,0.5264639272,1.0000000000,0.5338112674,0.5338112674,1.0000000000,0.7255783398,183108802708.1774902344,2090620.6409994629
405,5001400,543558314,934345914,98,114,6698,C4,66,0.0000000000,0.6592647097,0.6370759049,1.0000000000,0.0000000000,0.2862150874,3.0000000000,0.3074894925,0.2613097358,1.0000000000,0.5349907358,560636524.0956370831,156891.4815728810
406,5001400,347962916,1550265400,98,114,7898,C4,78,0.0000000000,0.7287141984,0.1126355250,1.0000000000,0.0000000000,0.0424743540,22.0000000000,0.1971933505,0.0607800098,1.0000000000,0.2060930713,355866876.7557769418,324478.0504721295
407,5001400,1193371808,214388570,4,114,904,C2,9,2097704.0000000000,0.6713201495,0.6625712442,0.7803021510,0.0000000000,0.2327367476,7.0000000000,0.2968895463,0.2976160085,0.5468851550,0.4824279714,1239380560.3763120174,258687.1114922362
408,5001400,10290370344,3222844351,27,114,3627,C2,36,6672371.0000000000,0.7670055082,0.7670092509,0.8096398897,0.0000000000,0.3341230756,2.0000000000,0.5026975282,0.5027003873,0.6086234909,0.5780338014,10392867151.8033638000,625200.5980337751
409,5001400,4009015627,2197030776,1,114,4501,C2,45,3501670.0000000000,0.6031750492,0.4984952089,0.5517288888,0.0000000000,0.0651694821,5.0000000000,0.2773706731,0.1568779170,0.2977782809,0.2552831411,4636037020.8737306595,945488.4866629627
410,5001400,376964776680,3868193267,0,114,3000,C1,30,0.0000000000,0.9144113530,0.9144113530,0.9999999357,0.0000000000,0.4963406285,1.0000000000,0.4678541771,0.4678541771,0.9999999475,0.7045144630,380830801869.6232299805,3105139.0465789996
411,5001400,10826767442,135312883,3,114,1803,C2,18,2000910.5000000000,0.8970188620,0.8970188620,0.8976216393,0.0000000000,0.5155065786,1.0000000000,0.4442697296,0.4442697296,0.6065609260,0.7179878680,10962190815.0243453979,516935.6748243442
412,5001400,19538947327,470563663,3,114,103,C2,1,2204378.0000000000,0.7317302109,0.7317302109,0.7761247696,0.0000000000,0.2290438228,1.0000000000,0.3607522789,0.3607522789,0.6030008663,0.4785852304,20009638211.0528717041,1047768.3086255174
413,5001400,18456322847,1241890366,36,114,4836,C2,48,5445118.5000000000,0.7620276885,0.7626218331,0.8057253791,0.0000000000,0.1864185448,5.0000000000,0.4200967450,0.4207132496,0.5867979187,0.4317621391,19087194989.2511940002,1134309.1369093696
414,5001400,23872224593,1034382802,0,114,5000,C1,50,0.0000000000,0.8252075800,0.8252075800,1.0000000000,0.0000000000,0.3877945203,1.0000000000,0.3730211084,0.3730211084,1.0000000000,0.6227314993,24902324929.0239677429,898305.4732908115
415,5001400,32209264435,1107931303,4,114,2204,C2,22,2432626.5000000000,0.6134452178,0.6134452178,0.6521307911,0.0000000000,0.1702504670,1.0000000000,0.3401428567,0.3401428567,0.4833571276,0.4126141866,33314065559.6459007263,1568103.0305349953
416,5001400,13064428483,494102314,5,114,4805,C2,48,0.0000000000,0.6843210827,0.6843210827,0.6843235551,0.0000000000,0.1414319461,1.0000000000,0.3173540848,0.3173540848,0.3173578178,0.3760743891,13558421447.3789939880,1097578.8707933649
417,5001400,38311108,7282926,12,114,3612,C2,36,2326450.0000000000,0.7727064506,0.7727064506,0.7727004390,0.0000000000,0.3245870416,1.0000000000,0.4511166017,0.4511166017,0.4889559633,0.5697254090,45646091.5676508248,42037.9124852600
418,5001400,4475418306,2524257850,1,114,5501,C2,55,2328205.0000000000,0.8792870638,0.8792870638,0.8940526999,0.0000000000,0.3318846037,1.0000000000,0.4921175802,0.4921175802,0.6754809789,0.5760942663,4597504662.4735651016,417227.0607144436
419,5001400,12894843907,303337813,2,114,502,C2,5,0.0000000000,0.7110511446,0.7110511446,0.7110519037,0.0000000000,0.2511043228,1.0000000000,0.4626882440,0.4626882440,0.4626914484,0.5011031059,13198029895.7231788635,812703.9887997000
420,5001400,72745820349,1947859056,1,114,601,C2,6,2882452.0000000000,0.8650897672,0.8650897672,0.8679985716,0.0000000000,0.2972817363,1.0000000000,0.5365176737,0.5365176737,0.6624779047,0.5452354870,74698901655.5702362061,1776961.1207159779
421,5001400,541433186,456670649,1,114,1501,C2,15,3974581.5000000000,0.6459168903,0.6459168903,0.7352213787,0.0000000000,0.2991065647,1.0000000000,0.2755611530,0.2755611530,0.5716416257,0.5469063582,571522806.8860149384,154956.1232412041
422,5001400,1364317936,864176425,6,114,2506,C2,25,3212273.5000000000,0.7038880940,0.6995179413,0.8291877107,0.0000000000,0.2063437354,10.0000000000,0.4756682209,0.4608111423,0.6757391645,0.4542507407,1462487072.3044946194,298438.8142264197
423,5001400,475658444,13179295,9,114,2609,C2,26,3103386.5000000000,0.6912863456,0.6912863456,0.7006918145,0.0000000000,0.1759684558,1.0000000000,0.3539282597,0.3539282597,0.3593178422,0.4194859423,481806959.1532459259,185491.5177823277
424,5001400,40267196,502409,9,114,3609,C2,36,3357249.0000000000,0.6806997997,0.6806997997,0.6806651638,0.0000000000,0.3110658130,1.0000000000,0.3488583546,0.3488583546,0.3488589336,0.5577327434,40772627.4389185905,40584.7747234799
425,5001400,1227588153,22111653,6,114,806,C2,8,0.0000000000,0.5603327768,0.5603327768,0.5603332829,0.0000000000,0.1213194464,1.0000000000,0.3219864982,0.3219864982,0.3219887672,0.3483094119,1249829031.0760030746,359803.2038595413
426,5001400,788547078,252321735,3,114,2403,C2,24,6498181.0000000000,0.2936821418,0.2936821418,0.3069590966,0.0000000000,0.0279105854,1.0000000000,0.2036971784,0.2036971784,0.2171985793,0.1670646145,827812374.6883231401,610501.0513314353
427,5001400,453510665,11103487,6,114,606,C2,6,0.0000000000,0.6666482777,0.6666482777,0.6666481516,0.0000000000,0.2063245440,1.0000000000,0.4174525983,0.4174525983,0.4029720889,0.4542296159,464648088.1374619007,168225.3971660259
428,5001400,37311563597,745100676,4,114,2904,C2,29,2001946.5000000000,0.6768306548,0.6768306548,0.6769580200,0.0000000000,0.2330463802,1.0000000000,0.4326906294,0.4326906294,0.4678539334,0.4827487755,38056516432.4092636108,1432511.9947941471
429,5001400,2228751201,29628414,6,114,4206,C2,42,0.0000000000,0.5205413158,0.5205413158,0.5205450341,0.0000000000,0.0848113798,1.0000000000,0.3027462418,0.3027462418,0.3036624722,0.2912239340,2258201223.5477995872,578441.1580513333
430,5001400,373037824,340660751,7,114,5307,C2,53,3537533.5000000000,0.6379377604,0.5423204617,0.7975377675,0.0000000000,0.0990413096,2.0000000000,0.1774925742,0.1447649017,0.1815161625,0.3147082929,407845848.9226422310,227480.8110837444
431,5001400,26304093951,330576867,7,114,107,C2,1,2004811.0000000000,0.6215709037,0.6215709037,0.6219313768,0.0000000000,0.1345494892,1.0000000000,0.3736793913,0.3736793913,0.4204700687,0.3668098815,26632105855.4410705566,1577126.9736316572
432,5001400,5602307611,59304564,12,114,4212,C2,42,2006285.5000000000,0.4349795073,0.4349795073,0.4350260913,0.0000000000,0.1017161802,1.0000000000,0.2319161139,0.2319161139,0.2369353007,0.3189297418,5661898695.4349946976,836355.5785780065
433,5001400,4216564942,221665872,2,114,2502,C2,25,4725127.5000000000,0.7701006488,0.7701006488,0.7712287985,0.0000000000,0.2765522717,1.0000000000,0.3985863790,0.3985863790,0.5241124375,0.5258823744,4438123831.5169696808,449072.0490136440
434,5001400,4897055602,165097243,5,114,5505,C2,55,0.0000000000,0.8208916646,0.8208916646,0.8208909260,0.0000000000,0.2501257295,1.0000000000,0.5277094216,0.5277094216,0.5334993743,0.5001257137,5062596196.8252220154,504327.2005051986
435,5001400,23725054173,416736965,7,114,4707,C2,47,4050246.0000000000,0.7181132222,0.7181132222,0.7271869124,0.0000000000,0.2354333468,1.0000000000,0.4464773814,0.4464773814,0.5636800515,0.4852147429,24141321893.9998245239,1135145.3312803388
436,5001400,20835103731,2217384456,4,114,2804,C2,28,2006354.5000000000,0.8417454479,0.8190415993,0.9114967922,0.0000000000,0.2903845655,8.0000000000,0.4862345856,0.4909586546,0.7333505827,0.5388734225,21086408085.6698837280,955255.3332965758
437,5001400,18686415337,202098705,6,114,3906,C2,39,2392593.5000000000,0.6007047386,0.6007047386,0.6552161310,0.0000000000,0.1522685525,1.0000000000,0.2106186346,0.2106186346,0.3544072936,0.3902160331,18887961689.3256072998,1248510.9882763324
438,5001400,3017827354,9715410,22,114,622,C2,6,0.0000000000,0.5614495347,0.5614495347,0.5614497647,0.0000000000,0.1772192463,1.0000000000,0.3038666113,0.3038666113,0.3038064510,0.4209741635,3027612845.7926726341,463339.8556496748
439,5001400,15680137801,412776273,8,114,4808,C2,48,0.0000000000,0.8399153744,0.8399157299,0.8399188944,0.0000000000,0.2522571146,2.0000000000,0.6236510514,0.6236516827,0.6228302057,0.5022520429,16093115865.9645881653,895371.5466458135
440,5001400,922873505,32981424,30,114,4830,C2,48,0.0000000000,0.7601405003,0.7601405003,0.7601403422,0.0000000000,0.1866368185,1.0000000000,0.4729457143,0.4729457143,0.4584253929,0.4320148360,955769763.4367666245,253678.0637854786
